하차_정류장순번,하차_정류장명,하차_정류장ARS,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,All
36,한양대정문앞,4130.0,,,,,,2.0,,,1.0,,,,,,1.0,1.0,,2.0,,1.0,2.0,,1.0,,1.0,,1.0,2.0,,5.0,10.0,14.0,10.0,16.0,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
37,서울숲삼부아파트,4137.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,2.0,,,,,,,1.0,,,3.0,1.0,8.0,9.0,17.0,11.0,7.0,17.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
38,왕십리역,4135.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,2.0,,1.0,,4.0,,6.0,5.0,14.0,16.0,24.0,9.0,20.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123
39,무학여고,4132.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,6.0,13.0,18.0,28.0,29.0,8.0,15.0,20.0,7.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172
40,응봉동주민센터,4139.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,2.0,,,,1.0,,3.0,6.0,10.0,24.0,19.0,3.0,13.0,9.0,8.0,17.0,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143
41,응봉동현대아파트,4142.0,,,,,1.0,,,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,3.0,2.0,2.0,6.0,12.0,20.0,15.0,1.0,7.0,23.0,11.0,17.0,25.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159
42,삼성래미안아파트앞,4160.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,,2.0,,6.0,6.0,10.0,15.0,10.0,12.0,12.0,16.0,4.0,16.0,22.0,7.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153
43,금남시장앞.백범학원터,4154.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,4.0,1.0,,2.0,6.0,2.0,11.0,18.0,17.0,23.0,22.0,8.0,22.0,27.0,8.0,10.0,26.0,12.0,18.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245
44,금옥초등학교앞,4158.0,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,2.0,1.0,,,,5.0,7.0,7.0,15.0,6.0,4.0,6.0,7.0,1.0,6.0,4.0,3.0,4.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
45,옥수삼성아파트.래미안옥수리버젠,4162.0,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,1.0,,3.0,3.0,5.0,5.0,6.0,9.0,5.0,5.0,9.0,10.0,3.0,6.0,7.0,5.0,7.0,10.0,25.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132
46,옥정중학교입구,4170.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,3.0,6.0,1.0,6.0,6.0,2.0,4.0,12.0,,7.0,8.0,2.0,2.0,5.0,22.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
47,한남시범아파트,3210.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,3.0,,1.0,2.0,,,3.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,3.0,12.0,,10.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
48,한남동,3212.0,,,,,,,,,1.0,,,2.0,,,1.0,,,1.0,1.0,,1.0,1.0,,4.0,,1.0,2.0,1.0,2.0,1.0,12.0,6.0,17.0,15.0,10.0,21.0,16.0,12.0,8.0,15.0,6.0,11.0,8.0,45.0,12.0,44.0,36.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323
49,순천향병원입구,3319.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,8.0,6.0,28.0,5.0,15.0,13.0,12.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131
50,한남역.용산노인종합복지관,3285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,3.0,,,3.0,2.0,2.0,3.0,6.0,2.0,7.0,8.0,8.0,14.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
51,한남동하이페리온,3324.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,,7.0,1.0,4.0,5.0,3.0,10.0,10.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
52,보광신동아아파트삼성리버빌아파트,3276.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,5.0,3.0,2.0,1.0,2.0,2.0,6.0,3.0,2.0,16.0,7.0,7.0,7.0,25.0,12.0,16.0,6.0,4.0,13.0,15.0,13.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172
